timestamp actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5
3841.957 -0.4253223941019962 -0.661575870415654 0.6294336314115697 2.8941055145120838 1.1915651114288217 -0.1607583424818435 18.67005800349728 -4.255630060225387 -10.084476407436362 -0.024023093168708973 0.4293667690139866 0.6687299326869423 0.01045350644052604 -0.006683640732069878 3.0431728899188363e-05 -0.00012737394273833942 -0.00023435341558322823 0.015739823370995998
3841.9669999999996 -0.42519815593064947 -0.6616610094602116 0.6294522626545465 2.893941557654107 1.191804325151114 -0.16075062464638365 18.68848789941241 -4.159470148639791 -10.313397094311911 -0.014893870967437106 0.4245931160446276 0.6870776162517042 0.01303005311932435 -0.008336110675384055 3.282273897154115e-05 -0.00012381538980743657 -0.0002155099118096845 0.019634939170603313
3841.977 -0.42504744567230945 -0.6617507320227303 0.6294467701953902 2.8937922727286454 1.1920737753077357 -0.160730746282818 18.438978419139048 -3.985127760170422 -10.131641319920368 -0.01213019712273819 0.4584335830065495 0.6942777929282539 0.017141061749851066 -0.010977249117717752 2.9985567799308058e-05 -0.00010487107115049896 -0.00017428092962765797 0.02585439249967691
3841.9869999999996 -0.4248727999241555 -0.6618392595516294 0.6294288771274522 2.893676584576412 1.192496381282013 -0.160738782815734 18.219179656564286 -3.798178591805715 -10.054818844728048 -0.0060267783726524055 0.49565836128437196 0.7135397056617996 0.020884343331577862 -0.013378264682665083 2.6933655440622365e-05 -9.048703038357458e-05 -0.00014642454992917227 0.03151385226815427
3841.997 -0.42462138948146105 -0.6620226784434865 0.6294514861211464 2.8933629505017167 1.193036729273159 -0.16079270403435675 17.935598971078722 -3.818348668844897 -9.915309346863177 -0.021899570645041486 0.5121823700944922 0.7422718037896047 0.025148521358288132 -0.0160960524385593 3.7274138688463196e-05 -9.551189271889135e-05 -0.00012073309416144336 0.03794776790672875
3842.0069999999996 -0.42436476919527616 -0.662195520596951 0.629437820312367 2.893114142006544 1.193630316715892 -0.16072461200855134 17.56963507525938 -4.2573012173181795 -9.641605697219159 0.0005155437405813257 0.5370597214742658 0.7621035958215928 0.02872255249742341 -0.018369292848173763 4.3584535781206546e-05 -9.739315609169824e-05 -0.00010180747836764508 0.043336714448551784
3842.017 -0.42409329265774454 -0.6623492267704062 0.6294298621579273 2.8928828832148703 1.1942241179208337 -0.16072626665260648 17.006562071082634 -4.069082758931013 -9.315622697374014 -0.006485571409518179 0.5361454675177476 0.7714762661986075 0.029798142083941624 -0.01903199337796309 5.9501185535711914e-05 -0.00011242263841031577 -8.225075675514941e-05 0.044948662362882835
3842.027 -0.423756542385638 -0.6625912139242823 0.6295037960295803 2.8924602761021627 1.1948312677457558 -0.16083609521075748 17.59769713086672 -5.334598505107427 -8.846240666471564 -0.04771670384661211 0.508195265861657 0.7802072287923904 0.02864629031357363 -0.018243051830001668 0.00010472885044693368 -0.00016403834985449087 -5.2876327227845765e-05 0.04318290656910403
3842.037 -0.42346813175517106 -0.6627741194333456 0.6294745261228117 2.8922255187135852 1.195526764118622 -0.16081537889264 16.56049228641588 -5.814717918301326 -9.077788169178765 -0.06445814611573032 0.5122479212676734 0.7853087331559169 0.029168199993673406 -0.018566421601169517 9.493767932826222e-05 -0.00014939561638601528 -4.839666645110797e-05 0.04396319391094344
3842.047 -0.4231970007061741 -0.6629556693436061 0.6294594364257233 2.8919764346037944 1.1961552948329268 -0.16084414885271747 15.530953974016507 -5.720893802556372 -9.076070192906556 -0.03913579895937894 0.5429588729289566 0.7683393604928626 0.03263961978095864 -0.02078509838589107 6.651485451206912e-05 -0.00011163573650884292 -5.338927467727443e-05 0.04919715191406044
3842.057 -0.4227922841100452 -0.6632088647613794 0.6294698087592037 2.891569225919489 1.196968039983613 -0.1608329884999414 15.020401518920957 -5.758504586201822 -8.886829612317614 -0.019637185755475337 0.5445554115381097 0.7408788765689807 0.037804339700651474 -0.02405426994944618 6.160371835028038e-05 -9.882649980819865e-05 -3.685390159435154e-05 0.05697121559767604
