timestamp actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5
4178.095 -0.44223109108010755 -0.6498882755077051 0.62195655491222 2.8142884336250793 1.0753418688872953 -0.04235264284443052 2.2503000880025694 -2.256153698075533 -5.6031094097234435 0.45436041812876865 0.11609816288010713 0.13312425105800194 0.0 0.0 0.0 0.0 0.0 0.0
4178.105 -0.44224312108704544 -0.6498691021355331 0.6219718143495139 2.814250690124585 1.0753526667310618 -0.042307942157342966 2.100621084445383 -2.5966880224623887 -5.590959236825225 0.45623057395298494 0.11846066896429563 0.11949760191826085 0.0 0.0 0.0 0.0 0.0 0.0
4178.115 -0.44222714610115404 -0.6498906412624863 0.622005429860844 2.814219502317655 1.0753788557056885 -0.042379031651600396 2.239225593334525 -2.333318911214273 -5.646988541336702 0.4524694524929315 0.1096287700970774 0.12439777695497589 0.0 0.0 0.0 0.0 0.0 0.0
4178.125 -0.44225989496705276 -0.6498858844251773 0.6219551639359335 2.814282445112594 1.075360354841312 -0.04236073103879689 1.9346141369021317 -2.268290680007974 -5.585881421831716 0.449793038060322 0.10228445388218191 0.1350191752735862 0.0 0.0 0.0 0.0 0.0 0.0
4178.135 -0.44224919127177936 -0.6498899278396016 0.6219743390958417 2.814289099681112 1.075344072360769 -0.042331774843625894 2.069068160573906 -1.95669113235131 -5.324184569987127 0.4386191454213355 0.11082580732953752 0.13577311724203425 0.0 0.0 0.0 0.0 0.0 0.0
4178.1449999999995 -0.44222662232103194 -0.6498833303109391 0.6219587688796464 2.814306084100764 1.0753476726076407 -0.042302762121525325 2.117829735430499 -2.1985905085181825 -5.2790016259595465 0.453279039012902 0.11121229513957101 0.1307980885016741 0.0 0.0 0.0 0.0 0.0 0.0
4178.155 -0.44223157976509636 -0.649890188295286 0.6219805936491695 2.814239551582851 1.075332026176611 -0.04232553249063492 2.4669878933171487 -2.0262682692483955 -5.2989742652524585 0.44949390841405956 0.11953285162819265 0.1287460418871025 0.0 0.0 0.0 0.0 0.0 0.0
4178.165 -0.4422337326574615 -0.6499063196192455 0.6219446164356951 2.8142766747700443 1.0753782377703547 -0.04230402749262255 2.5018441672695455 -2.3660695691592277 -5.425411086919221 0.4501439962724802 0.11916584379112133 0.135173497435042 0.0 0.0 0.0 0.0 0.0 0.0
4178.175 -0.44222941943154853 -0.6498788599426527 0.6219781266923187 2.814264324646521 1.075339008646319 -0.04231539751212055 1.964335390252724 -2.273130614585154 -5.492658531709529 0.435635417644991 0.10820227994883864 0.12814173792462802 0.0 0.0 0.0 0.0 0.0 0.0
4178.1849999999995 -0.44222956843107036 -0.6499021772280457 0.621960412273847 2.8142547358702488 1.0753900396506837 -0.04230367007034725 2.287415706269835 -2.0043383363180203 -5.416510661740739 0.4464085413744092 0.11198932822577734 0.13340175405528895 0.0 0.0 0.0 0.0 0.0 0.0
4178.195 -0.4422396704054199 -0.6498801623041162 0.6219747505421604 2.8143046460193744 1.0753492788526353 -0.042355037303371944 2.171993635923746 -2.1298619633068663 -5.537667065120287 0.4503438948279399 0.11213709206129165 0.1390110990685118 0.0 0.0 0.0 0.0 0.0 0.0
4178.205 -0.4422457306226509 -0.6498634484865758 0.6219746312999175 2.814283900881632 1.0753617152045232 -0.04230998039682797 1.9308800637109746 -2.171673627801339 -5.740671039711531 0.4403237671767173 0.10163977147140574 0.14017018577334409 0.0 0.0 0.0 0.0 0.0 0.0
4178.215 -0.4422350206805833 -0.6498977553158232 0.621958288153283 2.814286613926271 1.0753982348246984 -0.042331120005833424 2.2736107543048023 -2.210447364969782 -5.753544358462709 0.445191608893025 0.11600574357830407 0.13359509708717962 0.0 0.0 0.0 0.0 0.0 0.0
4178.224999999999 -0.4422314882833498 -0.6498949783302835 0.6219278611026033 2.814295808453542 1.0754015292616081 -0.04229352895953086 2.102610640471429 -2.261025796739144 -5.436599102796144 0.452174379209541 0.10625783647947665 0.12753175431640815 0.0 0.0 0.0 0.0 0.0 0.0
4178.235 -0.44223701787635006 -0.6498665240769165 0.6220061418577272 2.8142524053138787 1.0752944765977739 -0.042376962062257946 2.236714213830008 -2.4355576794816383 -5.728562844219433 0.44975256563483756 0.11608487314904259 0.12654452667908953 0.0 0.0 0.0 0.0 0.0 0.0
4178.245 -0.442215056953455 -0.6499101844037227 0.6219585892873662 2.814269690087844 1.0753962798968866 -0.042300090788628966 2.2708281044018044 -2.223399093469093 -5.6876242863002595 0.4559233770954215 0.11327146699129126 0.13717249641002266 0.0 0.0 0.0 0.0 0.0 0.0
4178.255 -0.4422363947242057 -0.6498897664679861 0.6219548274196817 2.8142742004969428 1.0753595212784455 -0.0423179381551077 1.916124088486112 -1.9422003548928135 -5.386727852256609 0.4418794639517863 0.10234495264858409 0.1364521917480426 0.0 0.0 0.0 0.0 0.0 0.0
4178.264999999999 -0.4422368472220279 -0.649890801055144 0.6219423065877016 2.8142870891102407 1.0754008739264416 -0.0422835692494896 2.172095063618144 -2.1926541813706013 -5.43501260857946 0.4485341046828261 0.11782934405182281 0.12886594747943284 0.0 0.0 0.0 0.0 0.0 0.0
4178.275 -0.442245690528013 -0.6498872279880322 0.6219439789202797 2.8142979547824174 1.0753472639422959 -0.04229467249597934 2.430720590566605 -1.8863973541325276 -5.816898131778723 0.445294262533131 0.12049744989180351 0.1322830030325978 0.0 0.0 0.0 0.0 0.0 0.0
4178.285 -0.44221451296681646 -0.6498969123820623 0.6219772487673345 2.81423138365936 1.075402903892715 -0.042301010913312134 2.428924363850523 -2.6245481609975547 -5.5571592918620505 0.45991501400558715 0.1171928564875995 0.13425904564172908 0.0 0.0 0.0 0.0 0.0 0.0
4178.295 -0.4422160044426196 -0.6498885659620365 0.6219779760861981 2.814246985065628 1.075406636329066 -0.04232852638072082 2.2065095515230224 -2.1313722981400858 -5.341386367014535 0.4416897615845387 0.10379144362057008 0.13391394065619389 0.0 0.0 0.0 0.0 0.0 0.0
4178.304999999999 -0.442231707983003 -0.6499014655555551 0.6219537926635569 2.8142682177908305 1.0753756694332546 -0.042316282695376184 2.0361704727223033 -2.1786664526564996 -5.274617140180808 0.4474807946030286 0.10992042276440513 0.1331692804454147 0.0 0.0 0.0 0.0 0.0 0.0
4178.315 -0.4422254151110546 -0.6498804621960245 0.6219696840987454 2.8142888029106574 1.075342437781181 -0.04232772023458312 2.1620930015841737 -1.7472152258750904 -5.584644968908666 0.4352094878563905 0.11448675050628414 0.12873972447228818 0.0 0.0 0.0 0.0 0.0 0.0
4178.325 -0.44223743360786666 -0.6498977927472721 0.6219723310552376 2.8142665182338513 1.0753736950868222 -0.042392128637003944 2.108104658309678 -1.7016790582132941 -5.736320027516477 0.4398579295291989 0.10710960612120635 0.12971437172750172 0.0 0.0 0.0 0.0 0.0 0.0
4178.335 -0.44224888469010604 -0.649883403271301 0.6219894836446751 2.8142683580913554 1.0753193343017262 -0.04239381543942714 2.1404952674251754 -2.1557460879958827 -5.3264907596581335 0.44874954318175503 0.1086269265919694 0.13433425567706977 0.0 0.0 0.0 0.0 0.0 0.0
4178.345 -0.4422187136921524 -0.649918983707977 0.6219462888165267 2.8142548260286104 1.0754097834108882 -0.042313879405490945 2.0502988486900997 -1.9687581189399483 -5.780403484952582 0.4525796582602404 0.10800901286355771 0.1358507629989531 0.0 0.0 0.0 0.0 0.0 0.0
4178.355 -0.4422342551788729 -0.649890478162214 0.6219614470297855 2.814247679824091 1.075408894239385 -0.04230773473945131 1.9857855562067634 -2.253480248528179 -5.230704780260301 0.45438418880631265 0.1106850061056659 0.12750608389204893 0.0 0.0 0.0 0.0 0.0 0.0
4178.365 -0.4422341502982285 -0.6498784253887289 0.6219380718630514 2.814286815022612 1.0754003140962105 -0.04230864388239033 2.6379223406200167 -2.199375709547609 -5.518766162095489 0.4409123975109374 0.11481831159575337 0.12728094909725035 0.0 0.0 0.0 0.0 0.0 0.0
4178.375 -0.4422157302844317 -0.6498877709215364 0.6219430191196379 2.814306327563826 1.075349718670157 -0.042274552556972995 2.045552581043753 -2.1767432203831727 -5.552379130124818 0.4553475598422451 0.10609390908829698 0.12808072392894948 0.0 0.0 0.0 0.0 0.0 0.0
